question,intent
여기에 있었다고,위치
여기에 있구나,위치
여기 있었는데,위치
여기 있어,위치
여기 있는지 없는지 맞춰봐,위치
분명히 여기 있었어,위치
분명히 거기 있었어,위치
분명 여기에 있었어,위치
분명 여기 있었어,위치
분명 여기 있었다니까,위치
분명 거기에 있었다니까,위치
내 기억으로는 거기에 있었어,위치
내 기억엔 분명 여기 있었는데,위치
내 기억에 여기 있었는데,위치
나 여기에 있어,위치
기억에 여기 있던 것 같은데,위치
거기에 있었을텐데,위치
거기에 있었어,위치
거기에 있었는데,위치
로또번호 알려줘,위키
알려줄래,위키
알려주라,위키
알려주세요,위키
알려주실까요,위키
알려줘,위키
궁금해,위키
궁금하군,위키
궁금하네,위키
궁금하고만,위키
궁금하구만,위키
궁금해요,위키
궁금해 죽겠어요,위키
윤동주가 누구야,위키
박미선 궁금해,위키
문재인 궁금해,위키
서태지 궁금해,위키
노라조 궁금해,위키
하석주가 누구야,위키
김동주가 누구야,위키
김철수가 누구야,위키
박근혜가 누구야,위키
자장면이 뭐야,위키
전라북도가 뭐야,위키
컴퓨터에 대해서 알려줘,위키
알고리즘에 대해서 알려줘,위키
에이핑크가 누군지 궁금해,위키
걸스데이가 누군지 궁금해,위키
이병철이 누군지 궁금해,위키
기요틴이 뭔지 궁금해,위키
아이오아이가 누구야,위키
냉장고가 뭐야,위키
이영실이 누구야,위키
최순실이 누구야,위키
짬뽕이 뭐야,위키
어벤져스가 뭐야,위키
네이버가 뭐야,위키
페이스북이 뭐야,위키
오징어가 뭐야,위키
문어에 대해서 알려줘,위키
바지에 대해서 알려줘,위키
역사가 뭐야,위키
의자가 뭔지 알아,위키
가방이 뭔지 궁금해,위키
이건희가 누군지 궁금해,위키
시라소니가 누군지 알아,위키
김두한이 뭔지 궁금해,위키
개그콘서트가 뭐야,위키
다리미가 뭐야,위키
전기장판이 뭐야,위키
노래방이 뭔지 알아,위키
네가 대게 맛을 알아,위키
과자가 뭐야,위키
보리차가 뭐니,위키
오란씨가 뭐야,위키
스파게티에 대해서 알려줘,위키
너 전구에 대해서 알고 있니,위키
프랑스가 뭔지 알아,위키
포켓몬이 뭐야,위키
이상해씨가 뭐야,위키
바람개비가 뭐야,위키
색연필이 뭐야,위키
소크라테스가 누구야,위키
호랑이가 뭐야,위키
사과가 뭐야,위키
인생 뜻 알려줘,위키
김수성이 누구니,위키
윤보미 나이 뜻 알려줘,위키
박신양 뜻 알려줘,위키
박신양 나이 뜻 알려줘,위키
박미래 대표작 뜻 알려줘,위키
김태희 남편 뜻 알려줘,위키
전현무 대표작 궁금해,위키
김태희 대표작 뜻 알려줘,위키
박신양 와이프 누구야,위키
미국 대통령이 누구야,위키
한국 대통령이 뜻 알려줘,위키
UN 사무총장 뜻 알려줘,위키
김수성 나이는 뜻 알려줘,위키
박미선 키 뜻 알려줘,위키
윤동주가 뜻 알려줘,위키
오지헌 뜻 알려줘,위키
정종철 뜻 알려줘,위키
유상무 뜻 알려줘,위키
김종국 뜻 알려줘,위키
유재석이 무슨 뜻,위키
이육사가 무슨 뜻,위키
강호동이 무슨 뜻,위키
유병재가 무슨 뜻,위키
탕수육이 무슨 뜻,위키
오징어가 무슨 뜻,위키
물고가에 대해서 무슨 뜻,위키
십자군에 대해서 무슨 뜻,위키
관절이 무슨 뜻,위키
이상미가 누군지 무슨 뜻,위키
김근영이 누군지 무슨 뜻,위키
최영민이 누군지 무슨 뜻,위키
박테리아가 뭔지 무슨 뜻,위키
수란이 무슨 뜻,위키
학교가 무슨 뜻,위키
그레이가 무슨 뜻,위키
헤이즈가 무슨 뜻,위키
모자가 무슨 뜻,위키
필통이 무슨 뜻,위키
전등에 대해서 무슨 뜻,위키
테슬라에 대해서 무슨 뜻,위키
역사가 무슨 뜻,위키
너 육지가 무슨 뜻이야,위키
물고기에 대해서 무슨 뜻,위키
김수경이 누구니,위키
이진성 나이 알려줘,위키
박나래가 누굴까,위키
최태훈이 누구니,위키
박미래가 누군지 알고있니,위키
김희철이 누구지,위키
박미선이 누구야,위키
김태희가 누구니,위키
ARS가 뭐야,위키
세상이 뭘까,위키
인생은 뭘까,위키
윤보미 나이 알려줘,위키
박신양 몇살이야,위키
박신양 나이 궁금해,위키
박미래 대표작 궁금해,위키
김태희 남편 누구야,위키
김태희 대표작 궁금해,위키
한국 대통령이 누구야,위키
UN 사무총장 누구야,위키
김수성 나이는 몇살이야,위키
박미선 키 알려주라,위키
오지헌 궁금해,위키
정종철 궁금해,위키
유상무 궁금해,위키
김종국 궁금해,위키
유재석이 누구야,위키
이육사가 누구야,위키
강호동이 누구야,위키
유병재가 누구야,위키
탕수육이 뭐야,위키
물고가에 대해서 알려줘,위키
십자군에 대해서 알려줘,위키
관절이 뭐야,위키
이상미가 누군지 궁금해,위키
김근영이 누군지 궁금해,위키
최영민이 누군지 궁금해,위키
박테리아가 뭔지 궁금해,위키
수란이 누구야,위키
학교가 뭐야,위키
그레이가 누구야,위키
헤이즈가 누구야,위키
모자가 뭐야,위키
필통이 뭐야,위키
전등에 대해서 알려줘,위키
테슬라에 대해서 알려줘,위키
사랑이 뭐야,위키
너 역사가 뭔지 알아,위키
너 육지가 뭔지 알아,위키
위선자가 뭔지 알아,위키
너 설탕이 뭔지 알아,위키
소금이 뭔지 알아,위키
너 밀가루가 뭔지 알아,위키
밀너가 뭔지 알아,위키
너 제라드가 뭔지 알아,위키
콤파니가 뭔지 알아,위키
너 밥상이 뭔지 알아,위키
너 역지사지가 뭔지 알아,위키
오매불망이 뭔지 알아,위키
너 다다익선이 뭔지 알아,위키
길항이 뭔지 알아,위키
너 반포지교가 뭔지 알아,위키
만두가 뭔지 알아,위키
너 국수가 뭔지 알아,위키
가방이 무슨 뜻이야,위키
가요가 무슨 뜻이야,위키
가지가 무슨 뜻이야,위키
가사가 무슨 뜻이야,위키
가오이 무슨 뜻이야,위키
가슴이 무슨 뜻이야,위키
가치가 무슨 뜻이야,위키
가나가 무슨 뜻이야,위키
노랑이 무슨 뜻이야,위키
노자가 무슨 뜻이야,위키
나사가 무슨 뜻이야,위키
나라가 무슨 뜻이야,위키
다리가 무슨 뜻이야,위키
다과가 무슨 뜻이야,위키
단추가 무슨 뜻이야,위키
단자가 무슨 뜻이야,위키
동생이 무슨 뜻이야,위키
대추가 무슨 뜻이야,위키
도모가 무슨 뜻이야,위키
라면이 무슨 뜻이야,위키
루아르가 무슨 뜻이야,위키
강아지가 무슨 뜻이야,위키
통장이 무슨 뜻이야,위키
장사가 무슨 뜻이야,위키
송아지가 무슨 뜻이야,위키
종이가 무슨 뜻이야,위키
밥통이 무슨 뜻이야,위키
사자가 무슨 뜻이야,위키
상자가 무슨 뜻이야,위키
소추가 무슨 뜻이야,위키
소주가 무슨 뜻이야,위키
프랑스가 무슨 뜻이야,위키
중국이 무슨 뜻이야,위키
포기가 무슨 뜻이야,위키
크레용이 무슨 뜻이야,위키
크몽이 무슨 뜻이야,위키
방장이 무슨 뜻이야,위키
봉사가 무슨 뜻이야,위키
망상이 무슨 뜻이야,위키
공장이 무슨 뜻이야,위키
공장장이 무슨 뜻이야,위키
간장이 무슨 뜻이야,위키
가방이 뭐야,위키
가요가 뭐야,위키
가지가 뭐야,위키
가사가 뭐야,위키
가오이 뭐야,위키
가슴이 뭐야,위키
가치가 뭐야,위키
가나가 뭐야,위키
노랑이 뭐야,위키
노자가 뭐야,위키
나사가 뭐야,위키
나라가 뭐야,위키
다리가 뭐야,위키
다과가 뭐야,위키
단추가 뭐야,위키
단자가 뭐야,위키
동생이 뭐야,위키
대추가 뭐야,위키
도모가 뭐야,위키
라면이 뭐야,위키
루아르가 뭐야,위키
강아지가 뭐야,위키
통장이 뭐야,위키
장사가 뭐야,위키
송아지가 뭐야,위키
종이가 뭐야,위키
밥통이 뭐야,위키
사자가 뭐야,위키
상자가 뭐야,위키
소추가 뭐야,위키
소주가 뭐야,위키
프랑스가 뭐야,위키
중국이 뭐야,위키
포기가 뭐야,위키
크레용이 뭐야,위키
크몽이 뭐야,위키
방장이 뭐야,위키
봉사가 뭐야,위키
망상이 뭐야,위키
공장이 뭐야,위키
공장장이 뭐야,위키
간장이 뭐야,위키
화장이 뭔지 알아,위키
너 휴지가 뭔지 알아,위키
제라드가 누군지 궁금해,위키
스터리지가 누군지 알아,위키
메시가 뭔지 궁금해,위키
엘클라시코가 뭐야,위키
레알마드리드가 뭐야,위키
호나우두가 누구,위키
골대가 뭔지 알아,위키
네가 자장면 맛을 알아,위키
질소가 뭐야,위키
녹차가 뭐니,위키
미란다가 뭐야,위키
파스타에 대해서 알려줘,위키
너 백열등에 대해서 알고 있니,위키
독일이 뭔지 알아,위키
일본이 뭔지 알아,위키
이탈리가 뭔지 알아,위키
라틴이 뭔지 알아,위키
불고기가 뭔지 알아,위키
봉지가 뭐야,위키
볶음밥이 뭐야,위키
부대찌개가 뭐야,위키
간사이가 뭐야,위키
오사카가 뭐야,위키
서울이 뭐야,위키
중국 칭따오가 뭐야,위키
맥주가 뭐야,위키
돼지고기가 뭐야,위키
안영미 몸무게 알려줘,위키
세상에서 가장 높은 탑이 뭐니,위키
한국의 명소 알려줘,위키
조여정의 대표작이 뭐니,위키
세상에서 제일 높은 산이 뭐야,위키
트럼프 나이 몇살이니,위키
정우성의 대표작이 뭐니,위키
비와이가 누구야,위키
해시스완이 누구야,위키
행주가 누구야,위키
피아노맨이 누구야,위키
이센스가 누구야,위키
에미넴이 누구야,위키
넉살이 누구야,위키
베이즈가 누구야,위키
모기가 뭐야,위키
필수가 뭐야,위키
천둥에 대해서 알려줘,위키
메이웨더에 대해서 알려줘,위키
늑대가 뭔지 알아,위키
증인이 뭔지 알아,위키
라면이 뭔지 궁금해,위키
정몽주가 누군지 궁금해,위키
정준영이 누군지 알아,위키
승리가 누군지 궁금해,위키
웃찾사가 뭐야,위키
정전기가 뭐야,위키
온돌이 뭐야,위키
치킨이 뭔지 알아,위키
네가 치킨 맛을 알아,위키
나초가 뭐야,위키
커피가 뭐니,위키
환타가 뭐야,위키
도깨비에 대해서 알려줘,위키
너 호롱불에 대해서 알고 있니,위키
중국이 뭔지 알아,위키
디지몬이 뭐야,위키
파이리가 뭐야,위키
풍차가 뭐야,위키
숭어가 뭐야,위키
녹차 한 잔 어때,음료
녹차 마실래,음료
콜라 최고,음료
커피 마시고 싶어,음료
커피 마셔야지,음료
사이다 마실 거야,음료
사이다 마실 건데,음료
콜라 머시려고,음료
오늘 라면 먹어야지,음식
매운음식도 좋아해,음식
가래떡,음식
과자 먹고 싶어,음식
냉면,음식
냉면 먹고 싶다,음식
디저트 먹을래,음식
떡,음식
떡 먹고 싶네,음식
라면 먹고 싶어,음식
메밀 국수,음식
메밀 국수 먹을까 해,음식
무슨 음식 좋아해,음식
반 반,음식
불고기,음식
불고기 내가 좋아해,음식
비빔밥,음식
비빔밥 먹고 싶은데,음식
빈데 떡,음식
빈데 떡 먹으려고,음식
빼빼로 먹고 싶다,음식
사탕 먹을래,음식
시원한 음식 먹고 싶어,음식
어떤 과자 좋아해,음식
어떤 음식 좋아하니,음식
제육 볶음,음식
제육 볶음 맛있어,음식
족발,음식
차가운 음식 먹고 싶다,음식
초밥,음식
초밥 먹고 싶네,음식
초콜렛 먹을래,음식
초콜릿 먹을래,음식
치킨,음식
치킨 먹고 싶은데,음식
치킨 먹고싶어,음식
치킨 반 반,음식
커피 마시고 싶어,음식
피자,음식
피자 먹고 싶은데,음식
피자 먹고싶다,음식
핫도그 먹고 싶어,음식
가래떡 먹을까 생각 중,음식고민
냉면 먹을까 고민 되네,음식고민
뭐 먹을까,음식고민
뭐 먹을지 고민 돼,음식고민
뭐 먹지,음식고민
족발 먹을까 고민 중,음식고민
에픽하이의 우산 들려줘,음악
에픽하이 우산 들려줘,음악
윤하 우산 들려줘,음악
윤하의 우산 들려주라,음악
우산 노래 들려줘,음악
레인보우 노래 들려줘,음악
조현영 노래 들려줘,음악
가인 노래 들려줘,음악
브라운 아이드걸스,음악
달샤벳 노래 들려줘,음악
디지몬 주제가 들려줘,음악
뽀로로 주제가 들려줘,음악
포켓몬 주제가 들려줘,음악
도끼 노래 들려줘,음악
김효은 노래 들려줘,음악
매드 클라운 노래 들려줘,음악
어반자카파 노래 들려줘,음악
어반 자카파 노래 들려주라,음악
서태지의 로보트 들려주라,음악
좋은 노래 추천좀 해줘,음악
걸스데이 노래 들려줘,음악
씨잼 비와이 들려줘,음악
비와이 노래 들려주겠니,음악
베이식 노래 들려줘,음악
슈퍼비 면도 언 에듀케이트 노래 들려줘,음악
루피 나플라 콜라보 들려줘,음악
나플라 wu 듣고싶어,음악
아이오아이 노래 들려줘,음악
뽀로로 노래 들려줄래,음악
그 투에니원 노래 들려줄수 있니,음악
지아 음악 들을래,음악
노을 mp3 들려줘,음악
허각 목소리 좋던데 들려줘,음악
윤도현의 길 틀어줘,음악
넬 노래 틀어줘,음악
알리 노래 틀어줘,음악
손승연 노래가 좋더라,음악
아이비 노래 들으려고,음악
다시 만난 세계 노래 틀어주라,음악
나 신나는 노래 듣고싶어,음악
나 우울한데 슬픈 노래 들려줘,음악
기쁜 노래 들려줄 수 있니,음악
애드시어런의 쉐이프오브미 들려줘,음악
혁오 밴드 노래 듣고 싶어요,음악
노래 들려줘,음악
감성 힙합 들려주라,음악
가슴 아픈 발라드 들려줘,음악
잭스키스 아프지 마요 들을래,음악
요즘 가요 들려줘,음악
신나는 EDM 음악 들려줘,음악
신나는 emd 틀어줘,음악
성시경 목소리 감미롭던데 노래 틀어줘,음악
버스커 버스커 노래가 좋더라,음악
장범준 노래 들을래,음악
그 영화 기억 안나는데 ost 들려줘,음악
이름은 모르겠는데 마룬 파이브 노래 들려줘,음악
트둥이 노래 들려주겠니,음악
다비치 들려줘,음악
원더걸스 추억의 노래 들려줘,음악
미스 에이 수지 노래 들려주라,음악
포미닛 노래 들려줘,음악
빅뱅 뱅뱅뱅 노래 틀어줘,음악
효린 들려줘,음악
하하 노래 들려줘,음악
그레이 노래 들려줘,음악
고등래퍼 히트곡 틀어 주라,음악
노래 하기나 해 들려줘,음악
크러쉬 노래가 추천해줘,음악
블루스 음악 들을래,음악
재즈 음악 추천해줘,음악
힙합 들을래,음악
빡센 힙합 틀어줘,음악
외힙 듣고 싶어 들려줘,음악
노을 살기 위해서 들려주라,음악
베토벤 클래식 들을래,음악
미국 팝송 들을래,음악
브리티쉬 밴드 음악 들을려고,음악
